respondent_id,timestamp,j_position,j_abbr,j_full_name,d20_n_papers,d20_n_first_author,d20_year_first,d20_total_citations,d20_avg_cit,d20_avg_age_of_papers
77,2024-01-12T23:23:15Z,7,pe,Population and Environment,6,1,2014,532,88.66666666666667,8
80,2024-01-13T02:57:16Z,1,d,Demography,4,2,2016,106,26.5,5.25
80,2024-01-13T02:57:16Z,2,psp,"Population, Space and Place",4,2,2016,106,26.5,5.25
80,2024-01-13T02:57:16Z,3,prpr,Population Research and Policy Review,4,2,2016,106,26.5,5.25
80,2024-01-13T02:57:16Z,4,dr,Demographic Research,4,2,2016,106,26.5,5.25
146,2024-01-13T09:37:28Z,1,d,Demography,8,NA,2009,126,15.75,7.25
146,2024-01-13T09:37:28Z,2,pdr,Population and Development Review,8,NA,2009,126,15.75,7.25
146,2024-01-13T09:37:28Z,3,ssm,Social Science and Medicine,8,NA,2009,126,15.75,7.25
146,2024-01-13T09:37:28Z,4,ps,Population Studies,8,NA,2009,126,15.75,7.25
146,2024-01-13T09:37:28Z,5,p,Population,8,NA,2009,126,15.75,7.25
146,2024-01-13T09:37:28Z,6,jech,Journal of Epidemiology and Community Health,8,NA,2009,126,15.75,7.25
146,2024-01-13T09:37:28Z,7,dr,Demographic Research,8,NA,2009,126,15.75,7.25
42,2024-01-13T20:48:38Z,1,d,Demography,2,1,2014,34,17,8
42,2024-01-13T20:48:38Z,2,ps,Population Studies,2,1,2014,34,17,8
42,2024-01-13T20:48:38Z,3,pdr,Population and Development Review,2,1,2014,34,17,8
42,2024-01-13T20:48:38Z,4,dr,Demographic Research,2,1,2014,34,17,8
42,2024-01-13T20:48:38Z,5,g,Genus,2,1,2014,34,17,8
42,2024-01-13T20:48:38Z,6,prpr,Population Research and Policy Review,2,1,2014,34,17,8
42,2024-01-13T20:48:38Z,7,csp,Canadian Studies in Population,2,1,2014,34,17,8
137,2024-01-14T18:14:51Z,1,pnas,Proceedings of the National Academy of Sciences,2,1,2015,52,26,4
137,2024-01-14T18:14:51Z,2,d,Demography,2,1,2015,52,26,4
137,2024-01-14T18:14:51Z,3,pdr,Population and Development Review,2,1,2015,52,26,4
137,2024-01-14T18:14:51Z,4,dr,Demographic Research,2,1,2015,52,26,4
137,2024-01-14T18:14:51Z,5,pe,Population and Environment,2,1,2015,52,26,4
137,2024-01-14T18:14:51Z,6,psp,"Population, Space and Place",2,1,2015,52,26,4
137,2024-01-14T18:14:51Z,7,prpr,Population Research and Policy Review,2,1,2015,52,26,4
157,2024-01-14T23:28:00Z,1,pdr,Population and Development Review,6,1,2018,48,8,3.5
157,2024-01-14T23:28:00Z,2,ps,Population Studies,6,1,2018,48,8,3.5
157,2024-01-14T23:28:00Z,3,ejp,European Journal of Population,6,1,2018,48,8,3.5
157,2024-01-14T23:28:00Z,4,d,Demography,6,1,2018,48,8,3.5
157,2024-01-14T23:28:00Z,5,dr,Demographic Research,6,1,2018,48,8,3.5
157,2024-01-14T23:28:00Z,6,g,Genus,6,1,2018,48,8,3.5
157,2024-01-14T23:28:00Z,7,jpr,Journal of Population Research,6,1,2018,48,8,3.5
138,2024-01-15T08:10:41Z,1,d,Demography,5,3,2014,27,5.4,3.2
138,2024-01-15T08:10:41Z,2,ps,Population Studies,5,3,2014,27,5.4,3.2
138,2024-01-15T08:10:41Z,3,psp,"Population, Space and Place",5,3,2014,27,5.4,3.2
138,2024-01-15T08:10:41Z,4,pdr,Population and Development Review,5,3,2014,27,5.4,3.2
138,2024-01-15T08:10:41Z,5,sfp,Studies in Family Planning,5,3,2014,27,5.4,3.2
138,2024-01-15T08:10:41Z,6,ejp,European Journal of Population,5,3,2014,27,5.4,3.2
138,2024-01-15T08:10:41Z,7,dr,Demographic Research,5,3,2014,27,5.4,3.2
156,2024-01-15T10:30:39Z,1,d,Demography,7,1,2015,169,24.142857142857142,5.142857142857143
156,2024-01-15T10:30:39Z,2,dr,Demographic Research,7,1,2015,169,24.142857142857142,5.142857142857143
156,2024-01-15T10:30:39Z,3,pdr,Population and Development Review,7,1,2015,169,24.142857142857142,5.142857142857143
156,2024-01-15T10:30:39Z,4,imr,international migration review,7,1,2015,169,24.142857142857142,5.142857142857143
156,2024-01-15T10:30:39Z,5,psp,"Population, Space and Place",7,1,2015,169,24.142857142857142,5.142857142857143
156,2024-01-15T10:30:39Z,6,prpr,Population Research and Policy Review,7,1,2015,169,24.142857142857142,5.142857142857143
156,2024-01-15T10:30:39Z,7,ps,Population Studies,7,1,2015,169,24.142857142857142,5.142857142857143
443,2024-01-15T12:58:28Z,1,d,Demography,2,2,2022,3,1.5,0.5
443,2024-01-15T12:58:28Z,2,dr,Demographic Research,2,2,2022,3,1.5,0.5
443,2024-01-15T12:58:28Z,3,ps,Population Studies,2,2,2022,3,1.5,0.5
443,2024-01-15T12:58:28Z,4,ejp,European Journal of Population,2,2,2022,3,1.5,0.5
443,2024-01-15T12:58:28Z,5,prpr,Population Research and Policy Review,2,2,2022,3,1.5,0.5
443,2024-01-15T12:58:28Z,6,g,Genus,2,2,2022,3,1.5,0.5
443,2024-01-15T12:58:28Z,7,sfp,Studies in Family Planning,2,2,2022,3,1.5,0.5
424,2024-01-15T13:04:16Z,1,d,Demography,5,NA,2010,37,7.4,9.8
424,2024-01-15T13:04:16Z,2,ps,Population Studies,5,NA,2010,37,7.4,9.8
424,2024-01-15T13:04:16Z,3,pdr,Population and Development Review,5,NA,2010,37,7.4,9.8
424,2024-01-15T13:04:16Z,4,ejp,European Journal of Population,5,NA,2010,37,7.4,9.8
424,2024-01-15T13:04:16Z,5,dr,Demographic Research,5,NA,2010,37,7.4,9.8
424,2024-01-15T13:04:16Z,6,cps,Comparative Population Studies,5,NA,2010,37,7.4,9.8
424,2024-01-15T13:04:16Z,7,g,Genus,5,NA,2010,37,7.4,9.8
286,2024-01-15T17:33:54Z,1,d,Demography,8,NA,2014,125,15.625,3.625
286,2024-01-15T17:33:54Z,2,ejp,European Journal of Population,8,NA,2014,125,15.625,3.625
286,2024-01-15T17:33:54Z,3,pdr,Population and Development Review,8,NA,2014,125,15.625,3.625
286,2024-01-15T17:33:54Z,4,ps,Population Studies,8,NA,2014,125,15.625,3.625
286,2024-01-15T17:33:54Z,5,psp,"Population, Space and Place",8,NA,2014,125,15.625,3.625
286,2024-01-15T17:33:54Z,6,cps,Comparative Population Studies,8,NA,2014,125,15.625,3.625
286,2024-01-15T17:33:54Z,7,dr,Demographic Research,8,NA,2014,125,15.625,3.625
176,2024-01-15T20:40:11Z,1,ps,Population Studies,4,2,2020,10,2.5,1
176,2024-01-15T20:40:11Z,2,d,Demography,4,2,2020,10,2.5,1
176,2024-01-15T20:40:11Z,3,imr,international migration review,4,2,2020,10,2.5,1
176,2024-01-15T20:40:11Z,4,im,International Migration,4,2,2020,10,2.5,1
176,2024-01-15T20:40:11Z,5,ms,Migration Studies,4,2,2020,10,2.5,1
176,2024-01-15T20:40:11Z,6,prpr,Population Research and Policy Review,4,2,2020,10,2.5,1
176,2024-01-15T20:40:11Z,7,g,Genus,4,2,2020,10,2.5,1
85,2024-01-15T22:58:26Z,1,pdr,Population and Development Review,8,1,2014,88,11,2.375
85,2024-01-15T22:58:26Z,2,fpp,Family Planning Perspectives,8,1,2014,88,11,2.375
85,2024-01-15T22:58:26Z,3,dr,Demographic Research,8,1,2014,88,11,2.375
85,2024-01-15T22:58:26Z,4,ps,Population Studies,8,1,2014,88,11,2.375
85,2024-01-15T22:58:26Z,5,d,Demography,8,1,2014,88,11,2.375
85,2024-01-15T22:58:26Z,6,psp,"Population, Space and Place",8,1,2014,88,11,2.375
85,2024-01-15T22:58:26Z,7,jmf,Journal of Marriage and Family,8,1,2014,88,11,2.375
139,2024-01-16T09:55:37Z,1,d,Demography,4,NA,2018,70,17.5,2.75
139,2024-01-16T09:55:37Z,2,ejp,European Journal of Population,4,NA,2018,70,17.5,2.75
139,2024-01-16T09:55:37Z,3,pdr,Population and Development Review,4,NA,2018,70,17.5,2.75
139,2024-01-16T09:55:37Z,4,dr,Demographic Research,4,NA,2018,70,17.5,2.75
139,2024-01-16T09:55:37Z,5,ps,Population Studies,4,NA,2018,70,17.5,2.75
139,2024-01-16T09:55:37Z,6,prpr,Population Research and Policy Review,4,NA,2018,70,17.5,2.75
232,2024-01-16T10:44:10Z,1,d,Demography,4,3,2017,57,14.25,4
232,2024-01-16T10:44:10Z,2,pdr,Population and Development Review,4,3,2017,57,14.25,4
232,2024-01-16T10:44:10Z,3,dr,Demographic Research,4,3,2017,57,14.25,4
232,2024-01-16T10:44:10Z,4,ejp,European Journal of Population,4,3,2017,57,14.25,4
232,2024-01-16T10:44:10Z,5,psp,"Population, Space and Place",4,3,2017,57,14.25,4
232,2024-01-16T10:44:10Z,6,g,Genus,4,3,2017,57,14.25,4
232,2024-01-16T10:44:10Z,7,p,Population,4,3,2017,57,14.25,4
465,2024-01-16T15:43:13Z,1,d,Demography,4,NA,2021,5,1.25,0.75
465,2024-01-16T15:43:13Z,2,pdr,Population and Development Review,4,NA,2021,5,1.25,0.75
465,2024-01-16T15:43:13Z,3,imr,international migration review,4,NA,2021,5,1.25,0.75
465,2024-01-16T15:43:13Z,4,ps,Population Studies,4,NA,2021,5,1.25,0.75
465,2024-01-16T15:43:13Z,5,dr,Demographic Research,4,NA,2021,5,1.25,0.75
465,2024-01-16T15:43:13Z,6,psp,"Population, Space and Place",4,NA,2021,5,1.25,0.75
465,2024-01-16T15:43:13Z,7,prpr,Population Research and Policy Review,4,NA,2021,5,1.25,0.75
396,2024-01-16T16:03:13Z,1,pdr,Population and Development Review,4,3,2018,86,21.5,3.75
396,2024-01-16T16:03:13Z,2,d,Demography,4,3,2018,86,21.5,3.75
396,2024-01-16T16:03:13Z,3,ps,Population Studies,4,3,2018,86,21.5,3.75
396,2024-01-16T16:03:13Z,4,dr,Demographic Research,4,3,2018,86,21.5,3.75
396,2024-01-16T16:03:13Z,5,g,Genus,4,3,2018,86,21.5,3.75
396,2024-01-16T16:03:13Z,6,psp,"Population, Space and Place",4,3,2018,86,21.5,3.75
396,2024-01-16T16:03:13Z,7,jpr,Journal of Population Research,4,3,2018,86,21.5,3.75
300,2024-01-16T21:15:58Z,1,d,Demography,23,15,2014,622,27.043478260869566,3.347826086956522
300,2024-01-16T21:15:58Z,2,pdr,Population and Development Review,23,15,2014,622,27.043478260869566,3.347826086956522
300,2024-01-16T21:15:58Z,3,ps,Population Studies,23,15,2014,622,27.043478260869566,3.347826086956522
300,2024-01-16T21:15:58Z,4,dr,Demographic Research,23,15,2014,622,27.043478260869566,3.347826086956522
300,2024-01-16T21:15:58Z,5,psp,"Population, Space and Place",23,15,2014,622,27.043478260869566,3.347826086956522
300,2024-01-16T21:15:58Z,6,ejp,European Journal of Population,23,15,2014,622,27.043478260869566,3.347826086956522
300,2024-01-16T21:15:58Z,7,jems,Journal of Ethnic and Migration Studies,23,15,2014,622,27.043478260869566,3.347826086956522
324,2024-01-17T11:44:51Z,1,pdr,Population and Development Review,6,5,2019,56,9.333333333333334,2
324,2024-01-17T11:44:51Z,2,d,Demography,6,5,2019,56,9.333333333333334,2
324,2024-01-17T11:44:51Z,3,dr,Demographic Research,6,5,2019,56,9.333333333333334,2
324,2024-01-17T11:44:51Z,4,ps,Population Studies,6,5,2019,56,9.333333333333334,2
324,2024-01-17T11:44:51Z,5,ejp,European Journal of Population,6,5,2019,56,9.333333333333334,2
324,2024-01-17T11:44:51Z,6,rbdedp,Revista Brasileira de Estudos de População,6,5,2019,56,9.333333333333334,2
324,2024-01-17T11:44:51Z,7,p,Population,6,5,2019,56,9.333333333333334,2
315,2024-01-17T14:20:34Z,1,pdr,Population and Development Review,2,NA,2017,24,12,5
315,2024-01-17T14:20:34Z,2,psp,"Population, Space and Place",2,NA,2017,24,12,5
315,2024-01-17T14:20:34Z,3,dr,Demographic Research,2,NA,2017,24,12,5
315,2024-01-17T14:20:34Z,4,ejp,European Journal of Population,2,NA,2017,24,12,5
315,2024-01-17T14:20:34Z,5,d,Demography,2,NA,2017,24,12,5
315,2024-01-17T14:20:34Z,6,prpr,Population Research and Policy Review,2,NA,2017,24,12,5
315,2024-01-17T14:20:34Z,7,g,Genus,2,NA,2017,24,12,5
295,2024-01-17T14:44:22Z,1,d,Demography,2,NA,2017,47,23.5,3.5
462,2024-01-17T14:47:36Z,1,d,Demography,2,NA,2022,5,2.5,1
462,2024-01-17T14:47:36Z,2,pdr,Population and Development Review,2,NA,2022,5,2.5,1
462,2024-01-17T14:47:36Z,3,ps,Population Studies,2,NA,2022,5,2.5,1
462,2024-01-17T14:47:36Z,4,ejp,European Journal of Population,2,NA,2022,5,2.5,1
462,2024-01-17T14:47:36Z,5,pe,Population and Environment,2,NA,2022,5,2.5,1
462,2024-01-17T14:47:36Z,6,g,Genus,2,NA,2022,5,2.5,1
462,2024-01-17T14:47:36Z,7,dr,Demographic Research,2,NA,2022,5,2.5,1
382,2024-01-17T14:49:56Z,1,d,Demography,3,NA,2021,18,6,1.3333333333333333
382,2024-01-17T14:49:56Z,2,pdr,Population and Development Review,3,NA,2021,18,6,1.3333333333333333
382,2024-01-17T14:49:56Z,3,dr,Demographic Research,3,NA,2021,18,6,1.3333333333333333
382,2024-01-17T14:49:56Z,4,imr,international migration review,3,NA,2021,18,6,1.3333333333333333
382,2024-01-17T14:49:56Z,5,ps,Population Studies,3,NA,2021,18,6,1.3333333333333333
382,2024-01-17T14:49:56Z,6,alcr,Advances in Life Course Research,3,NA,2021,18,6,1.3333333333333333
382,2024-01-17T14:49:56Z,7,asr,American Sociological Review,3,NA,2021,18,6,1.3333333333333333
398,2024-01-17T14:49:58Z,1,d,Demography,2,2,2020,33,16.5,1.5
398,2024-01-17T14:49:58Z,2,pdr,Population and Development Review,2,2,2020,33,16.5,1.5
398,2024-01-17T14:49:58Z,3,prpr,Population Research and Policy Review,2,2,2020,33,16.5,1.5
398,2024-01-17T14:49:58Z,4,pnas,Proceedings of the National Academy of Sciences,2,2,2020,33,16.5,1.5
398,2024-01-17T14:49:58Z,5,pe,Population and Environment,2,2,2020,33,16.5,1.5
407,2024-01-17T14:50:19Z,1,d,Demography,3,2,2018,33,11,3.6666666666666665
407,2024-01-17T14:50:19Z,2,pdr,Population and Development Review,3,2,2018,33,11,3.6666666666666665
407,2024-01-17T14:50:19Z,3,ps,Population Studies,3,2,2018,33,11,3.6666666666666665
407,2024-01-17T14:50:19Z,4,dr,Demographic Research,3,2,2018,33,11,3.6666666666666665
407,2024-01-17T14:50:19Z,5,prpr,Population Research and Policy Review,3,2,2018,33,11,3.6666666666666665
407,2024-01-17T14:50:19Z,6,psp,"Population, Space and Place",3,2,2018,33,11,3.6666666666666665
407,2024-01-17T14:50:19Z,7,aps,Asian Population Studies,3,2,2018,33,11,3.6666666666666665
241,2024-01-17T14:51:39Z,1,d,Demography,2,2,2018,5,2.5,5
241,2024-01-17T14:51:39Z,2,ps,Population Studies,2,2,2018,5,2.5,5
241,2024-01-17T14:51:39Z,3,jpe,Journal of Population Economics,2,2,2018,5,2.5,5
75,2024-01-17T14:53:27Z,1,d,Demography,5,4,2014,114,22.8,7
75,2024-01-17T14:53:27Z,2,dr,Demographic Research,5,4,2014,114,22.8,7
75,2024-01-17T14:53:27Z,3,g,Genus,5,4,2014,114,22.8,7
75,2024-01-17T14:53:27Z,4,p,Population,5,4,2014,114,22.8,7
75,2024-01-17T14:53:27Z,5,prpr,Population Research and Policy Review,5,4,2014,114,22.8,7
75,2024-01-17T14:53:27Z,6,pdr,Population and Development Review,5,4,2014,114,22.8,7
75,2024-01-17T14:53:27Z,7,ejp,European Journal of Population,5,4,2014,114,22.8,7
36,2024-01-17T14:55:33Z,1,d,Demography,11,4,2014,277,25.181818181818183,5.909090909090909
36,2024-01-17T14:55:33Z,2,pdr,Population and Development Review,11,4,2014,277,25.181818181818183,5.909090909090909
36,2024-01-17T14:55:33Z,3,prpr,Population Research and Policy Review,11,4,2014,277,25.181818181818183,5.909090909090909
36,2024-01-17T14:55:33Z,4,ps,Population Studies,11,4,2014,277,25.181818181818183,5.909090909090909
36,2024-01-17T14:55:33Z,5,imr,international migration review,11,4,2014,277,25.181818181818183,5.909090909090909
36,2024-01-17T14:55:33Z,6,dr,Demographic Research,11,4,2014,277,25.181818181818183,5.909090909090909
36,2024-01-17T14:55:33Z,7,pe,Population and Environment,11,4,2014,277,25.181818181818183,5.909090909090909
449,2024-01-17T14:55:55Z,1,d,Demography,3,3,2022,4,1.3333333333333333,0.6666666666666666
449,2024-01-17T14:55:55Z,2,pdr,Population and Development Review,3,3,2022,4,1.3333333333333333,0.6666666666666666
449,2024-01-17T14:55:55Z,3,ps,Population Studies,3,3,2022,4,1.3333333333333333,0.6666666666666666
449,2024-01-17T14:55:55Z,4,dr,Demographic Research,3,3,2022,4,1.3333333333333333,0.6666666666666666
449,2024-01-17T14:55:55Z,5,sfp,Studies in Family Planning,3,3,2022,4,1.3333333333333333,0.6666666666666666
449,2024-01-17T14:55:55Z,6,prpr,Population Research and Policy Review,3,3,2022,4,1.3333333333333333,0.6666666666666666
449,2024-01-17T14:55:55Z,7,ejp,European Journal of Population,3,3,2022,4,1.3333333333333333,0.6666666666666666
237,2024-01-17T14:57:48Z,1,d,Demography,3,2,2016,87,29,6.333333333333333
237,2024-01-17T14:57:48Z,2,pdr,Population and Development Review,3,2,2016,87,29,6.333333333333333
237,2024-01-17T14:57:48Z,3,imr,international migration review,3,2,2016,87,29,6.333333333333333
237,2024-01-17T14:57:48Z,4,dr,Demographic Research,3,2,2016,87,29,6.333333333333333
237,2024-01-17T14:57:48Z,5,ps,Population Studies,3,2,2016,87,29,6.333333333333333
237,2024-01-17T14:57:48Z,6,ejp,European Journal of Population,3,2,2016,87,29,6.333333333333333
237,2024-01-17T14:57:48Z,7,g,Genus,3,2,2016,87,29,6.333333333333333
274,2024-01-17T14:59:42Z,1,d,Demography,2,NA,2016,19,9.5,4
274,2024-01-17T14:59:42Z,2,ps,Population Studies,2,NA,2016,19,9.5,4
274,2024-01-17T14:59:42Z,3,dr,Demographic Research,2,NA,2016,19,9.5,4
274,2024-01-17T14:59:42Z,4,ejp,European Journal of Population,2,NA,2016,19,9.5,4
274,2024-01-17T14:59:42Z,5,jpe,Journal of Population Economics,2,NA,2016,19,9.5,4
274,2024-01-17T14:59:42Z,6,jmf,Journal of Marriage and Family,2,NA,2016,19,9.5,4
274,2024-01-17T14:59:42Z,7,jpr,Journal of Population Research,2,NA,2016,19,9.5,4
129,2024-01-17T14:59:47Z,1,d,Demography,3,NA,2007,61,20.333333333333332,8
129,2024-01-17T14:59:47Z,2,pdr,Population and Development Review,3,NA,2007,61,20.333333333333332,8
129,2024-01-17T14:59:47Z,3,ps,Population Studies,3,NA,2007,61,20.333333333333332,8
129,2024-01-17T14:59:47Z,4,ssm,Social Science and Medicine,3,NA,2007,61,20.333333333333332,8
129,2024-01-17T14:59:47Z,5,es,European Societies,3,NA,2007,61,20.333333333333332,8
129,2024-01-17T14:59:47Z,6,imr,international migration review,3,NA,2007,61,20.333333333333332,8
129,2024-01-17T14:59:47Z,7,dr,Demographic Research,3,NA,2007,61,20.333333333333332,8
111,2024-01-17T15:02:25Z,1,dr,Demographic Research,4,3,2014,79,19.75,5
111,2024-01-17T15:02:25Z,2,d,Demography,4,3,2014,79,19.75,5
111,2024-01-17T15:02:25Z,3,psp,"Population, Space and Place",4,3,2014,79,19.75,5
111,2024-01-17T15:02:25Z,4,pe,Population and Environment,4,3,2014,79,19.75,5
111,2024-01-17T15:02:25Z,5,jpe,Journal of Population Economics,4,3,2014,79,19.75,5
111,2024-01-17T15:02:25Z,6,cms,Comparative Migration Studies,4,3,2014,79,19.75,5
111,2024-01-17T15:02:25Z,7,prpr,Population Research and Policy Review,4,3,2014,79,19.75,5
323,2024-01-17T15:04:55Z,1,dr,Demographic Research,2,NA,2015,7,3.5,7
323,2024-01-17T15:04:55Z,2,pdr,Population and Development Review,2,NA,2015,7,3.5,7
323,2024-01-17T15:04:55Z,3,prpr,Population Research and Policy Review,2,NA,2015,7,3.5,7
323,2024-01-17T15:04:55Z,4,ps,Population Studies,2,NA,2015,7,3.5,7
323,2024-01-17T15:04:55Z,5,jde,Journal of Demographic Economics,2,NA,2015,7,3.5,7
323,2024-01-17T15:04:55Z,6,p,Population,2,NA,2015,7,3.5,7
323,2024-01-17T15:04:55Z,7,csp,Canadian Studies in Population,2,NA,2015,7,3.5,7
35,2024-01-17T15:09:24Z,1,d,Demography,6,5,2014,389,64.83333333333333,4.666666666666667
35,2024-01-17T15:09:24Z,2,pdr,Population and Development Review,6,5,2014,389,64.83333333333333,4.666666666666667
35,2024-01-17T15:09:24Z,3,dr,Demographic Research,6,5,2014,389,64.83333333333333,4.666666666666667
35,2024-01-17T15:09:24Z,4,psp,"Population, Space and Place",6,5,2014,389,64.83333333333333,4.666666666666667
35,2024-01-17T15:09:24Z,5,ps,Population Studies,6,5,2014,389,64.83333333333333,4.666666666666667
35,2024-01-17T15:09:24Z,6,prpr,Population Research and Policy Review,6,5,2014,389,64.83333333333333,4.666666666666667
35,2024-01-17T15:09:24Z,7,ejp,European Journal of Population,6,5,2014,389,64.83333333333333,4.666666666666667
160,2024-01-17T15:09:41Z,1,d,Demography,3,2,2016,44,14.666666666666666,3.3333333333333335
160,2024-01-17T15:09:41Z,2,dr,Demographic Research,3,2,2016,44,14.666666666666666,3.3333333333333335
160,2024-01-17T15:09:41Z,3,pdr,Population and Development Review,3,2,2016,44,14.666666666666666,3.3333333333333335
160,2024-01-17T15:09:41Z,4,prpr,Population Research and Policy Review,3,2,2016,44,14.666666666666666,3.3333333333333335
160,2024-01-17T15:09:41Z,5,ps,Population Studies,3,2,2016,44,14.666666666666666,3.3333333333333335
338,2024-01-17T15:11:24Z,1,pnas,Proceedings of the National Academy of Sciences,4,NA,2020,31,7.75,1.75
338,2024-01-17T15:11:24Z,2,d,Demography,4,NA,2020,31,7.75,1.75
338,2024-01-17T15:11:24Z,3,pdr,Population and Development Review,4,NA,2020,31,7.75,1.75
338,2024-01-17T15:11:24Z,4,dr,Demographic Research,4,NA,2020,31,7.75,1.75
127,2024-01-17T15:13:19Z,1,d,Demography,7,4,2014,105,15,4.857142857142857
127,2024-01-17T15:13:19Z,2,pdr,Population and Development Review,7,4,2014,105,15,4.857142857142857
127,2024-01-17T15:13:19Z,3,ps,Population Studies,7,4,2014,105,15,4.857142857142857
127,2024-01-17T15:13:19Z,4,prpr,Population Research and Policy Review,7,4,2014,105,15,4.857142857142857
127,2024-01-17T15:13:19Z,5,dr,Demographic Research,7,4,2014,105,15,4.857142857142857
127,2024-01-17T15:13:19Z,6,imr,international migration review,7,4,2014,105,15,4.857142857142857
127,2024-01-17T15:13:19Z,7,sfp,Studies in Family Planning,7,4,2014,105,15,4.857142857142857
230,2024-01-17T15:14:21Z,1,d,Demography,4,4,2016,20,5,4.25
230,2024-01-17T15:14:21Z,2,jmf,Journal of Marriage and Family,4,4,2016,20,5,4.25
230,2024-01-17T15:14:21Z,3,ajs,American Journal of Sociology,4,4,2016,20,5,4.25
230,2024-01-17T15:14:21Z,4,alcr,Advances in Life Course Research,4,4,2016,20,5,4.25
230,2024-01-17T15:14:21Z,5,prpr,Population Research and Policy Review,4,4,2016,20,5,4.25
230,2024-01-17T15:14:21Z,6,ps,Population Studies,4,4,2016,20,5,4.25
167,2024-01-17T15:15:32Z,1,d,Demography,5,3,2015,102,20.4,5.4
167,2024-01-17T15:15:32Z,2,pdr,Population and Development Review,5,3,2015,102,20.4,5.4
167,2024-01-17T15:15:32Z,3,jpe,Journal of Population Economics,5,3,2015,102,20.4,5.4
167,2024-01-17T15:15:32Z,4,imr,international migration review,5,3,2015,102,20.4,5.4
167,2024-01-17T15:15:32Z,5,psp,"Population, Space and Place",5,3,2015,102,20.4,5.4
167,2024-01-17T15:15:32Z,6,jems,Journal of Ethnic and Migration Studies,5,3,2015,102,20.4,5.4
167,2024-01-17T15:15:32Z,7,dr,Demographic Research,5,3,2015,102,20.4,5.4
245,2024-01-17T15:16:31Z,1,pnas,Proceedings of the National Academy of Sciences,11,NA,2012,59,5.363636363636363,4.2727272727272725
245,2024-01-17T15:16:31Z,2,dr,Demographic Research,11,NA,2012,59,5.363636363636363,4.2727272727272725
245,2024-01-17T15:16:31Z,3,po,PLoS ONE,11,NA,2012,59,5.363636363636363,4.2727272727272725
245,2024-01-17T15:16:31Z,4,d,Demography,11,NA,2012,59,5.363636363636363,4.2727272727272725
245,2024-01-17T15:16:31Z,5,ejp,European Journal of Population,11,NA,2012,59,5.363636363636363,4.2727272727272725
245,2024-01-17T15:16:31Z,6,ps,Population Studies,11,NA,2012,59,5.363636363636363,4.2727272727272725
245,2024-01-17T15:16:31Z,7,g,Genus,11,NA,2012,59,5.363636363636363,4.2727272727272725
188,2024-01-17T15:22:06Z,1,d,Demography,2,NA,2016,11,5.5,4
188,2024-01-17T15:22:06Z,2,jrs,Journal of Regional Science,2,NA,2016,11,5.5,4
188,2024-01-17T15:22:06Z,3,jpe,Journal of Population Economics,2,NA,2016,11,5.5,4
188,2024-01-17T15:22:06Z,4,psp,"Population, Space and Place",2,NA,2016,11,5.5,4
188,2024-01-17T15:22:06Z,5,prpr,Population Research and Policy Review,2,NA,2016,11,5.5,4
188,2024-01-17T15:22:06Z,6,dr,Demographic Research,2,NA,2016,11,5.5,4
188,2024-01-17T15:22:06Z,7,ars,Annals of Regional Science,2,NA,2016,11,5.5,4
234,2024-01-17T15:23:14Z,1,pdr,Population and Development Review,3,3,2014,36,12,5
234,2024-01-17T15:23:14Z,2,d,Demography,3,3,2014,36,12,5
234,2024-01-17T15:23:14Z,3,ps,Population Studies,3,3,2014,36,12,5
234,2024-01-17T15:23:14Z,4,prpr,Population Research and Policy Review,3,3,2014,36,12,5
234,2024-01-17T15:23:14Z,5,jpr,Journal of Population Research,3,3,2014,36,12,5
234,2024-01-17T15:23:14Z,6,dr,Demographic Research,3,3,2014,36,12,5
234,2024-01-17T15:23:14Z,7,aps,Asian Population Studies,3,3,2014,36,12,5
335,2024-01-17T15:26:18Z,1,d,Demography,4,NA,2015,64,16,6
335,2024-01-17T15:26:18Z,2,ps,Population Studies,4,NA,2015,64,16,6
335,2024-01-17T15:26:18Z,3,dr,Demographic Research,4,NA,2015,64,16,6
335,2024-01-17T15:26:18Z,4,ejp,European Journal of Population,4,NA,2015,64,16,6
335,2024-01-17T15:26:18Z,5,g,Genus,4,NA,2015,64,16,6
335,2024-01-17T15:26:18Z,6,p,Population,4,NA,2015,64,16,6
335,2024-01-17T15:26:18Z,7,tpb,Theoretical Population Biology,4,NA,2015,64,16,6
204,2024-01-17T15:28:11Z,1,pdr,Population and Development Review,2,NA,1986,12,6,36.5
204,2024-01-17T15:28:11Z,2,ps,Population Studies,2,NA,1986,12,6,36.5
204,2024-01-17T15:28:11Z,3,p,Population,2,NA,1986,12,6,36.5
204,2024-01-17T15:28:11Z,4,g,Genus,2,NA,1986,12,6,36.5
204,2024-01-17T15:28:11Z,5,dr,Demographic Research,2,NA,1986,12,6,36.5
204,2024-01-17T15:28:11Z,6,d,Demography,2,NA,1986,12,6,36.5
204,2024-01-17T15:28:11Z,7,im,International Migration,2,NA,1986,12,6,36.5
370,2024-01-17T15:29:23Z,1,jpe,Journal of Population Economics,NA,NA,NA,NA,NA,NA
370,2024-01-17T15:29:23Z,2,pdr,Population and Development Review,NA,NA,NA,NA,NA,NA
370,2024-01-17T15:29:23Z,3,imr,international migration review,NA,NA,NA,NA,NA,NA
370,2024-01-17T15:29:23Z,4,jedcc,Journal of Economic Development and Cultural Change,NA,NA,NA,NA,NA,NA
370,2024-01-17T15:29:23Z,5,jdeve,Journal of Development Economics,NA,NA,NA,NA,NA,NA
